2023-09-23 13:58:00,282 - INFO - Epoch 0, Training Loss: 0.7129805684089661, Validation Loss: 0.6832046508789062
2023-09-23 14:04:02,008 - INFO - Epoch 41, Training Loss: 0.18705762922763824, Validation Loss: 0.22236691415309906
2023-09-23 14:04:09,916 - INFO - Epoch 42, Training Loss: 0.18849804997444153, Validation Loss: 0.22738781571388245
2023-09-23 14:04:09,916 - INFO - Epoch 42, Training Loss: 0.18849804997444153, Validation Loss: 0.22738781571388245
2023-09-23 14:04:09,916 - INFO - Epoch 42, Training Loss: 0.18849804997444153, Validation Loss: 0.22738781571388245
2023-09-23 14:04:18,820 - INFO - Epoch 43, Training Loss: 0.18570706248283386, Validation Loss: 0.21852394938468933
2023-09-23 14:04:18,820 - INFO - Epoch 43, Training Loss: 0.18570706248283386, Validation Loss: 0.21852394938468933
2023-09-23 14:04:18,820 - INFO - Epoch 43, Training Loss: 0.18570706248283386, Validation Loss: 0.21852394938468933
2023-09-23 14:04:28,285 - INFO - Epoch 44, Training Loss: 0.18645872175693512, Validation Loss: 0.22773966193199158
2023-09-23 14:04:28,285 - INFO - Epoch 44, Training Loss: 0.18645872175693512, Validation Loss: 0.22773966193199158
2023-09-23 14:04:28,285 - INFO - Epoch 44, Training Loss: 0.18645872175693512, Validation Loss: 0.22773966193199158
2023-09-23 14:04:35,291 - INFO - Epoch 45, Training Loss: 0.18271899223327637, Validation Loss: 0.21973825991153717
2023-09-23 14:04:35,291 - INFO - Epoch 45, Training Loss: 0.18271899223327637, Validation Loss: 0.21973825991153717
2023-09-23 14:04:35,291 - INFO - Epoch 45, Training Loss: 0.18271899223327637, Validation Loss: 0.21973825991153717
2023-09-23 14:04:42,018 - INFO - Epoch 46, Training Loss: 0.18304747343063354, Validation Loss: 0.22457052767276764
2023-09-23 14:04:42,018 - INFO - Epoch 46, Training Loss: 0.18304747343063354, Validation Loss: 0.22457052767276764
2023-09-23 14:04:42,018 - INFO - Epoch 46, Training Loss: 0.18304747343063354, Validation Loss: 0.22457052767276764
2023-09-23 14:04:48,828 - INFO - Epoch 47, Training Loss: 0.17997385561466217, Validation Loss: 0.22386527061462402
2023-09-23 14:04:48,828 - INFO - Epoch 47, Training Loss: 0.17997385561466217, Validation Loss: 0.22386527061462402
2023-09-23 14:04:48,828 - INFO - Epoch 47, Training Loss: 0.17997385561466217, Validation Loss: 0.22386527061462402
2023-09-23 14:04:55,650 - INFO - Epoch 48, Training Loss: 0.1825757771730423, Validation Loss: 0.22073791921138763
2023-09-23 14:04:55,650 - INFO - Epoch 48, Training Loss: 0.1825757771730423, Validation Loss: 0.22073791921138763
2023-09-23 14:04:55,650 - INFO - Epoch 48, Training Loss: 0.1825757771730423, Validation Loss: 0.22073791921138763
2023-09-23 14:05:05,447 - INFO - Epoch 49, Training Loss: 0.1888314038515091, Validation Loss: 0.22847315669059753
2023-09-23 14:05:05,447 - INFO - Epoch 49, Training Loss: 0.1888314038515091, Validation Loss: 0.22847315669059753
2023-09-23 14:05:05,447 - INFO - Epoch 49, Training Loss: 0.1888314038515091, Validation Loss: 0.22847315669059753
2023-09-23 14:05:15,646 - INFO - Epoch 50, Training Loss: 0.18468306958675385, Validation Loss: 0.2236759066581726
2023-09-23 14:05:15,646 - INFO - Epoch 50, Training Loss: 0.18468306958675385, Validation Loss: 0.2236759066581726
2023-09-23 14:05:15,646 - INFO - Epoch 50, Training Loss: 0.18468306958675385, Validation Loss: 0.2236759066581726
2023-09-23 14:05:27,590 - INFO - Epoch 51, Training Loss: 0.18765310943126678, Validation Loss: 0.22060921788215637
2023-09-23 14:05:27,590 - INFO - Epoch 51, Training Loss: 0.18765310943126678, Validation Loss: 0.22060921788215637
2023-09-23 14:05:27,590 - INFO - Epoch 51, Training Loss: 0.18765310943126678, Validation Loss: 0.22060921788215637
2023-09-23 14:05:38,494 - INFO - Epoch 52, Training Loss: 0.18214702606201172, Validation Loss: 0.22825005650520325
2023-09-23 14:05:38,494 - INFO - Epoch 52, Training Loss: 0.18214702606201172, Validation Loss: 0.22825005650520325
2023-09-23 14:05:38,494 - INFO - Epoch 52, Training Loss: 0.18214702606201172, Validation Loss: 0.22825005650520325
2023-09-23 14:05:46,388 - INFO - Epoch 53, Training Loss: 0.18374767899513245, Validation Loss: 0.21630260348320007
2023-09-23 14:05:46,388 - INFO - Epoch 53, Training Loss: 0.18374767899513245, Validation Loss: 0.21630260348320007
2023-09-23 14:05:46,388 - INFO - Epoch 53, Training Loss: 0.18374767899513245, Validation Loss: 0.21630260348320007
2023-09-23 14:05:54,236 - INFO - Epoch 54, Training Loss: 0.17833808064460754, Validation Loss: 0.22637557983398438
2023-09-23 14:05:54,236 - INFO - Epoch 54, Training Loss: 0.17833808064460754, Validation Loss: 0.22637557983398438
2023-09-23 14:05:54,236 - INFO - Epoch 54, Training Loss: 0.17833808064460754, Validation Loss: 0.22637557983398438
2023-09-23 14:06:01,538 - INFO - Epoch 55, Training Loss: 0.17907167971134186, Validation Loss: 0.2145843505859375
2023-09-23 14:06:01,538 - INFO - Epoch 55, Training Loss: 0.17907167971134186, Validation Loss: 0.2145843505859375
2023-09-23 14:06:01,538 - INFO - Epoch 55, Training Loss: 0.17907167971134186, Validation Loss: 0.2145843505859375
2023-09-23 14:06:10,443 - INFO - Epoch 56, Training Loss: 0.17512257397174835, Validation Loss: 0.2247786819934845
2023-09-23 14:06:10,443 - INFO - Epoch 56, Training Loss: 0.17512257397174835, Validation Loss: 0.2247786819934845
2023-09-23 14:06:10,443 - INFO - Epoch 56, Training Loss: 0.17512257397174835, Validation Loss: 0.2247786819934845
2023-09-23 14:06:20,335 - INFO - Epoch 57, Training Loss: 0.17530785501003265, Validation Loss: 0.21374069154262543
2023-09-23 14:06:20,335 - INFO - Epoch 57, Training Loss: 0.17530785501003265, Validation Loss: 0.21374069154262543
2023-09-23 14:06:20,335 - INFO - Epoch 57, Training Loss: 0.17530785501003265, Validation Loss: 0.21374069154262543
2023-09-23 14:06:31,543 - INFO - Epoch 58, Training Loss: 0.17230963706970215, Validation Loss: 0.2231491357088089
2023-09-23 14:06:31,543 - INFO - Epoch 58, Training Loss: 0.17230963706970215, Validation Loss: 0.2231491357088089
2023-09-23 14:06:31,543 - INFO - Epoch 58, Training Loss: 0.17230963706970215, Validation Loss: 0.2231491357088089
2023-09-23 14:06:41,129 - INFO - Epoch 59, Training Loss: 0.17218658328056335, Validation Loss: 0.2125512659549713
2023-09-23 14:06:41,129 - INFO - Epoch 59, Training Loss: 0.17218658328056335, Validation Loss: 0.2125512659549713
2023-09-23 14:06:41,129 - INFO - Epoch 59, Training Loss: 0.17218658328056335, Validation Loss: 0.2125512659549713
